Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue,Unit_Cost,Category_Name,Avg_Region_Shipping_Cost,Shipping_Cost,Category,Avg_Monthly_Category_Marketing_Cost,Marketing_Cost,Net_Profit
13920,2023-07-22 10:39:00,3.0,121,153,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13921,2023-01-08 18:10:00,3.0,131,729,1,360000.0,218747.0,Cameras,,,Cameras,,,
13922,2024-12-01 19:25:00,2.0,136,457,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
13923,2023-01-25 09:30:00,4.0,132,824,1,38000.0,23961.0,Printers,,,Printers,,,
13924,2023-03-11 15:35:00,4.0,128,927,1,58000.0,37743.0,Cameras,488.0,488.0,Cameras,,,
13925,2024-08-02 13:49:00,10.0,132,387,1,38000.0,23961.0,Printers,488.0,488.0,Printers,,,
13926,2023-04-06 20:57:00,7.0,119,284,1,2800.0,1695.0,Smartphones,541.75,541.75,Smartphones,,,
13927,2023-12-25 20:45:00,4.0,136,757,2,5000.0,1606.0,Printers,541.75,541.75,Printers,,,
13928,2023-07-24 09:52:00,1.0,121,299,1,800.0,526.0,Smartphones,,,Smartphones,,,
13929,2024-07-14 16:33:00,2.0,137,467,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13930,2025-10-10 18:38:00,1.0,104,994,1,310000.0,196558.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
13931,2023-10-02 17:54:00,5.0,125,288,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
13932,2023-09-30 13:35:00,2.0,136,445,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
13933,2024-06-20 11:54:00,7.0,137,287,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13934,2025-03-27 10:21:00,1.0,119,109,5,14000.0,1695.0,Smartphones,541.75,541.75,Smartphones,,,
13935,2023-04-26 15:52:00,11.0,120,940,1,1500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
13936,2025-12-23 19:50:00,4.0,110,359,1,24000.0,15039.0,Computers,,,,,,
13937,2023-06-12 09:02:00,6.0,121,1147,2,1600.0,526.0,Smartphones,,,Smartphones,,,
13938,2024-04-25 20:16:00,4.0,118,647,5,17500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
13939,2024-03-26 10:24:00,11.0,127,774,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
13940,2023-01-01 20:25:00,4.0,137,388,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13941,2024-06-30 16:25:00,7.0,137,549,3,6600.0,1422.0,Printers,488.0,488.0,Printers,,,
13942,2024-11-07 13:24:00,2.0,119,573,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
13943,2025-12-13 13:24:00,10.0,125,1022,2,9000.0,3086.0,Audio,488.0,488.0,Audio,,,
13944,2025-12-04 17:45:00,1.0,119,366,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
13945,2024-12-05 09:13:00,10.0,124,585,1,48000.0,33033.0,Audio,488.0,488.0,Audio,,,
13946,2024-08-26 19:14:00,8.0,119,394,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13947,2025-03-12 09:28:00,5.0,125,220,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
13948,2025-11-07 16:43:00,6.0,119,823,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13949,2024-02-25 19:34:00,9.0,119,799,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
13950,2025-11-27 11:41:00,8.0,125,1042,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
13951,2025-03-19 10:13:00,1.0,123,163,1,9500.0,7113.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
13952,2024-07-13 11:43:00,12.0,119,738,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13953,2023-12-09 14:55:00,3.0,121,759,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13954,2025-03-18 16:07:00,4.0,115,804,1,230000.0,161913.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13955,2025-03-08 19:21:00,2.0,119,259,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13956,2023-12-25 15:39:00,8.0,125,575,1,4500.0,3086.0,Audio,541.75,541.75,Audio,,,
13957,2023-01-19 16:01:00,10.0,120,869,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
13958,2025-08-21 18:56:00,8.0,126,1095,1,24000.0,17991.0,Audio,488.0,488.0,Audio,,,
13959,2023-07-09 20:49:00,9.0,125,1075,2,9000.0,3086.0,Audio,541.75,541.75,Audio,,,
13960,2025-10-03 14:55:00,1.0,100,1114,1,125000.0,87901.0,Computers,488.0,488.0,Computers,,,
13961,2023-12-31 16:15:00,9.0,111,1173,1,185000.0,117065.0,Smartphones,541.75,541.75,Smartphones,,,
13962,2025-11-22 17:29:00,3.0,133,1109,1,45000.0,32905.0,Printers,541.75,541.75,Printers,,,
13963,2023-01-10 14:47:00,5.0,135,546,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13964,2024-10-24 16:18:00,1.0,107,43,1,65000.0,40453.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
13965,2023-06-14 19:06:00,8.0,137,488,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13966,2024-04-18 12:20:00,1.0,109,100,1,42000.0,31127.0,Computers,541.75,541.75,Computers,,,
13967,2024-08-18 11:12:00,8.0,120,379,2,3000.0,1029.0,Smartphones,,,Smartphones,,,
13968,2023-06-20 16:01:00,6.0,137,558,2,4400.0,1422.0,Printers,,,Printers,,,
13969,2024-03-21 15:28:00,3.0,118,630,2,7000.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
13970,2025-05-03 15:09:00,10.0,121,1013,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13971,2025-07-28 16:03:00,2.0,126,186,1,24000.0,17991.0,Audio,,,Audio,,,
13972,2025-01-06 11:20:00,10.0,119,734,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
13973,2025-05-06 17:05:00,2.0,137,1126,5,11000.0,1422.0,Printers,541.75,541.75,Printers,,,
13974,2025-03-22 19:42:00,2.0,137,631,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
13975,2025-04-30 09:34:00,2.0,136,465,2,5000.0,1606.0,Printers,488.0,488.0,Printers,,,
13976,2024-11-22 13:56:00,1.0,125,163,3,13500.0,3086.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
13977,2024-02-25 12:51:00,12.0,127,486,1,9500.0,6907.0,Audio,488.0,488.0,Audio,,,
13978,2024-09-03 13:06:00,2.0,118,136,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
13979,2023-03-29 12:28:00,10.0,105,132,1,85000.0,52017.0,Computers,488.0,488.0,Computers,,,
13980,2024-05-13 16:49:00,11.0,119,180,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13981,2025-10-16 18:46:00,1.0,119,260,1,2800.0,1695.0,Smartphones,541.75,541.75,,,,
13982,2025-12-26 19:09:00,2.0,135,756,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13983,2025-10-21 20:27:00,4.0,136,752,3,7500.0,1606.0,Printers,,,Printers,,,
13984,2024-10-26 11:46:00,7.0,136,640,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
13985,2025-10-25 09:07:00,2.0,136,118,3,7500.0,1606.0,Printers,488.0,488.0,Printers,,,
13986,2024-12-24 19:01:00,6.0,125,1074,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
13987,2025-09-26 11:05:00,4.0,121,987,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
13988,2023-02-04 14:11:00,1.0,125,1088,2,9000.0,3086.0,Audio,541.75,541.75,Audio,,,
13989,2025-04-30 13:30:00,5.0,132,539,1,38000.0,23961.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13990,2024-07-12 17:22:00,9.0,137,825,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
13991,2023-08-23 09:00:00,2.0,137,1069,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
13992,2025-07-29 17:50:00,5.0,136,490,5,12500.0,1606.0,Printers,488.0,488.0,Printers,,,
13993,2024-10-22 13:54:00,5.0,103,278,1,98000.0,63780.0,Computers,,,Computers,,,
13994,2025-02-02 17:22:00,2.0,137,999,1,2200.0,1422.0,Printers,,,Printers,,,
13995,2024-08-27 18:21:00,4.0,120,1122,3,4500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
13996,2023-02-28 10:59:00,10.0,136,1014,1,2500.0,1606.0,Printers,,,Printers,,,
13997,2025-04-02 14:37:00,2.0,135,1150,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
13998,2023-06-14 13:56:00,1.0,125,889,1,4500.0,3086.0,Audio,541.75,541.75,Audio,,,
13999,2025-12-15 18:51:00,1.0,122,898,1,68000.0,43059.0,Audio,541.75,541.75,Audio,,,
14000,2025-10-13 20:02:00,1.0,137,1029,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14001,2024-11-06 11:57:00,7.0,137,719,1,2200.0,1422.0,Printers,541.75,541.75,,,,
14002,2025-10-11 16:08:00,9.0,136,615,2,5000.0,1606.0,Printers,,,Printers,,,
14003,2023-10-01 15:19:00,8.0,137,1002,1,2200.0,1422.0,Printers,488.0,488.0,Printers,,,
14004,2025-02-23 10:41:00,2.0,120,342,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14005,2023-09-22 16:43:00,1.0,132,559,1,38000.0,23961.0,Printers,488.0,488.0,Printers,,,
14006,2024-02-12 17:10:00,4.0,124,210,1,48000.0,33033.0,Audio,541.75,541.75,Audio,,,
14007,2023-11-19 20:34:00,6.0,118,145,2,7000.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14008,2023-12-04 10:16:00,4.0,125,1074,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
14009,2025-04-03 11:57:00,8.0,120,1110,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
14010,2025-03-30 10:52:00,8.0,120,715,1,1500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
14011,2025-02-23 09:10:00,2.0,127,101,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,,,,
14012,2023-04-01 13:06:00,11.0,121,1060,2,1600.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
14013,2023-03-10 12:42:00,2.0,113,431,1,58000.0,37157.0,Smartphones,488.0,488.0,Smartphones,,,
14014,2025-02-15 12:45:00,5.0,125,613,1,4500.0,3086.0,Audio,,,,,,
14015,2023-04-13 10:49:00,11.0,137,528,2,4400.0,1422.0,Printers,488.0,488.0,Printers,,,
14016,2025-03-27 09:26:00,1.0,108,1162,1,48000.0,31082.0,Computers,488.0,488.0,Computers,,,
14017,2023-09-27 18:15:00,7.0,116,206,1,145000.0,90588.0,Smartphones,541.75,541.75,Smartphones,,,
14018,2024-05-16 17:15:00,1.0,121,1113,1,800.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
14019,2024-11-08 12:29:00,1.0,125,224,1,4500.0,3086.0,Audio,,,Audio,,,
14020,2024-03-27 12:06:00,3.0,120,926,2,3000.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
14021,2024-07-23 10:54:00,4.0,120,555,1,1500.0,1029.0,Smartphones,,,Smartphones,,,
14022,2024-08-12 15:14:00,7.0,137,352,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14023,2025-08-11 10:42:00,7.0,137,760,5,11000.0,1422.0,Printers,488.0,488.0,Printers,,,
14024,2025-04-10 18:21:00,3.0,113,1145,1,58000.0,37157.0,Smartphones,488.0,488.0,Smartphones,,,
14025,2025-06-26 19:02:00,5.0,110,137,1,24000.0,15039.0,Computers,488.0,488.0,Computers,,,
14026,2023-06-02 20:09:00,9.0,119,812,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14027,2023-10-31 19:32:00,3.0,112,1068,1,38000.0,25796.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14028,2024-12-12 11:08:00,6.0,103,367,1,98000.0,63780.0,Computers,541.75,541.75,Computers,,,
14029,2023-07-20 14:53:00,2.0,118,306,1,3500.0,2473.0,Smartphones,,,Smartphones,,,
14030,2023-12-25 18:43:00,3.0,118,956,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14031,2024-10-04 16:27:00,3.0,137,263,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14032,2025-12-10 10:19:00,9.0,134,55,1,28000.0,17855.0,Printers,,,Printers,,,
14033,2025-03-05 11:02:00,3.0,118,995,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14034,2024-07-14 14:42:00,10.0,127,768,1,9500.0,6907.0,Audio,488.0,488.0,Audio,,,
14035,2024-09-06 15:22:00,1.0,121,151,1,800.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
14036,2025-09-08 16:41:00,3.0,119,396,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14037,2023-03-17 15:01:00,1.0,118,1070,3,10500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14038,2023-10-27 14:12:00,1.0,137,1177,2,4400.0,1422.0,Printers,541.75,541.75,Printers,,,
14039,2023-08-25 09:38:00,1.0,137,532,1,2200.0,1422.0,Printers,,,Printers,,,
14040,2023-11-28 09:28:00,1.0,115,6,1,230000.0,161913.0,Smartphones,488.0,488.0,Smartphones,,,
14041,2023-09-18 09:10:00,2.0,115,422,1,230000.0,161913.0,Smartphones,541.75,541.75,Smartphones,,,
14042,2025-05-15 12:13:00,1.0,119,529,2,5600.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
14043,2025-12-04 16:52:00,1.0,127,788,1,9500.0,6907.0,Audio,488.0,488.0,Audio,,,
14044,2024-11-25 18:09:00,8.0,120,57,1,1500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
14045,2023-12-19 18:00:00,6.0,125,792,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
14046,2025-03-20 14:50:00,3.0,120,419,3,4500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
14047,2023-12-25 15:48:00,7.0,120,806,5,7500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14048,2025-08-12 09:06:00,3.0,119,798,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
14049,2025-12-26 17:24:00,2.0,110,917,1,24000.0,15039.0,Computers,541.75,541.75,,,,
14050,2023-12-07 12:53:00,5.0,135,1094,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14051,2023-04-14 09:59:00,4.0,128,666,1,58000.0,37743.0,Cameras,488.0,488.0,Cameras,,,
14052,2024-10-12 11:46:00,3.0,122,1040,1,68000.0,43059.0,Audio,488.0,488.0,Audio,,,
14053,2023-12-19 11:01:00,4.0,102,9,1,195000.0,141052.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
14054,2024-02-21 13:24:00,2.0,134,372,1,28000.0,17855.0,Printers,,,Printers,,,
14055,2023-12-16 09:34:00,2.0,136,212,3,7500.0,1606.0,Printers,488.0,488.0,Printers,,,
14056,2024-10-18 13:05:00,5.0,118,1164,3,10500.0,2473.0,Smartphones,,,Smartphones,,,
14057,2025-01-22 15:44:00,2.0,128,942,1,58000.0,37743.0,Cameras,488.0,488.0,Cameras,,,
14058,2024-09-28 10:30:00,3.0,136,46,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
14059,2024-03-22 12:09:00,7.0,112,528,1,38000.0,25796.0,Smartphones,488.0,488.0,Smartphones,,,
14060,2023-07-16 15:22:00,3.0,132,21,1,38000.0,23961.0,Printers,,,Printers,,,
14061,2025-03-31 14:54:00,3.0,113,191,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14062,2025-10-27 19:39:00,7.0,125,257,2,9000.0,3086.0,Audio,488.0,488.0,Audio,,,
14063,2023-08-03 10:19:00,1.0,118,382,3,10500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
14064,2025-09-23 13:20:00,5.0,126,761,1,24000.0,17991.0,Audio,488.0,488.0,Audio,,,
14065,2023-10-29 13:29:00,3.0,136,290,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
14066,2024-01-28 20:55:00,5.0,122,307,1,68000.0,43059.0,Audio,541.75,541.75,Audio,,,
14067,2023-08-24 09:23:00,1.0,107,607,1,65000.0,40453.0,Computers,488.0,488.0,Computers,,,
14068,2025-12-18 13:36:00,2.0,136,1120,1,2500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14069,2025-12-26 20:53:00,5.0,125,288,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
14070,2024-10-18 20:01:00,5.0,121,1190,2,1600.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
14071,2024-12-01 09:51:00,12.0,135,58,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
14072,2023-04-07 10:32:00,2.0,137,200,1,2200.0,1422.0,Printers,488.0,488.0,Printers,,,
14073,2024-05-05 09:35:00,6.0,133,600,1,45000.0,32905.0,Printers,541.75,541.75,Printers,,,
14074,2025-12-02 13:03:00,3.0,127,1000,1,9500.0,6907.0,Audio,488.0,488.0,Audio,,,
14075,2023-03-16 16:04:00,3.0,118,821,2,7000.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14076,2023-07-19 18:59:00,1.0,118,1127,1,3500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14077,2024-12-11 18:18:00,3.0,123,755,1,9500.0,7113.0,Audio,488.0,488.0,Audio,,,
14078,2025-04-13 12:41:00,1.0,119,679,1,2800.0,1695.0,Smartphones,541.75,541.75,Smartphones,,,
14079,2025-09-05 14:22:00,2.0,118,776,1,3500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
14080,2023-07-10 14:34:00,2.0,113,1199,1,58000.0,37157.0,Smartphones,541.75,541.75,Smartphones,,,
14081,2025-02-07 18:42:00,11.0,119,39,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14082,2025-12-29 09:02:00,7.0,119,605,2,5600.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
14083,2023-07-23 13:06:00,4.0,135,246,1,12000.0,8606.0,Printers,541.75,541.75,Printers,,,
14084,2023-07-11 13:12:00,2.0,119,709,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14085,2023-09-16 16:04:00,3.0,123,295,1,9500.0,7113.0,Audio,541.75,541.75,Audio,,,
14086,2024-12-02 16:29:00,5.0,125,620,1,4500.0,3086.0,Audio,,,Audio,,,
14087,2024-04-01 09:41:00,2.0,125,211,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
14088,2023-05-13 09:48:00,1.0,118,467,1,3500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14089,2023-12-14 12:56:00,5.0,120,223,2,3000.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
14090,2024-12-22 16:04:00,1.0,115,222,1,230000.0,161913.0,Smartphones,541.75,541.75,Smartphones,,,
14091,2023-04-09 12:24:00,4.0,125,506,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
14092,2023-10-28 20:38:00,6.0,133,239,1,45000.0,32905.0,Printers,488.0,488.0,Printers,,,
14093,2023-02-23 09:34:00,2.0,110,637,1,24000.0,15039.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
14094,2024-09-16 20:42:00,1.0,112,668,1,38000.0,25796.0,Smartphones,,,Smartphones,,,
14095,2024-03-10 20:29:00,1.0,134,148,1,28000.0,17855.0,Printers,541.75,541.75,Printers,,,
14096,2023-05-01 15:01:00,4.0,127,349,1,9500.0,6907.0,Audio,,,Audio,,,
14097,2025-02-11 10:48:00,2.0,124,1172,1,48000.0,33033.0,Audio,488.0,488.0,,,,
14098,2023-12-29 19:52:00,3.0,124,321,1,48000.0,33033.0,Audio,488.0,488.0,Audio,,,
14099,2024-12-02 18:33:00,6.0,127,876,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
14100,2025-09-23 11:46:00,7.0,121,1108,1,800.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
14101,2023-09-20 19:43:00,3.0,127,580,1,9500.0,6907.0,Audio,488.0,488.0,Audio,,,
14102,2023-03-12 09:34:00,1.0,120,89,5,7500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
14103,2025-06-16 12:46:00,6.0,136,956,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
14104,2025-09-09 12:23:00,5.0,136,733,3,7500.0,1606.0,Printers,,,Printers,,,
14105,2025-04-15 19:24:00,8.0,125,183,2,9000.0,3086.0,Audio,541.75,541.75,Audio,,,
14106,2023-08-29 18:32:00,2.0,136,530,2,5000.0,1606.0,Printers,488.0,488.0,Printers,,,
14107,2025-05-14 20:09:00,6.0,121,304,3,2400.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
14108,2024-11-26 14:48:00,3.0,126,7,1,24000.0,17991.0,Audio,488.0,488.0,Audio,,,
14109,2024-10-01 11:52:00,1.0,132,158,1,38000.0,23961.0,Printers,488.0,488.0,Printers,,,
14110,2025-12-22 16:18:00,5.0,119,270,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14111,2024-10-17 13:27:00,2.0,118,182,2,7000.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14112,2023-01-11 15:05:00,2.0,120,839,1,1500.0,1029.0,Smartphones,,,Smartphones,,,
14113,2025-03-19 18:07:00,1.0,118,166,2,7000.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14114,2024-11-09 10:03:00,2.0,135,775,1,12000.0,8606.0,Printers,488.0,488.0,,,,
14115,2024-02-14 15:50:00,8.0,137,862,1,2200.0,1422.0,Printers,,,Printers,,,
14116,2024-05-16 14:03:00,2.0,134,575,1,28000.0,17855.0,Printers,541.75,541.75,Printers,,,
14117,2024-12-18 19:37:00,1.0,136,363,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14118,2024-10-01 12:17:00,5.0,121,667,3,2400.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
14119,2023-06-23 17:05:00,1.0,118,86,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14120,2024-09-18 19:40:00,4.0,119,823,5,14000.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14121,2023-01-17 11:32:00,11.0,127,159,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
14122,2024-06-24 09:00:00,3.0,137,972,2,4400.0,1422.0,Printers,541.75,541.75,Printers,,,
14123,2024-07-02 16:28:00,10.0,137,423,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
14124,2024-05-14 14:38:00,4.0,123,762,1,9500.0,7113.0,Audio,,,,,,
14125,2025-12-27 20:00:00,6.0,112,285,1,38000.0,25796.0,Smartphones,,,Smartphones,,,
14126,2025-11-29 13:22:00,6.0,120,30,5,7500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
14127,2024-10-13 16:37:00,9.0,109,199,1,42000.0,31127.0,Computers,541.75,541.75,Computers,,,
14128,2023-11-29 16:37:00,5.0,137,411,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14129,2025-04-18 13:19:00,5.0,109,1090,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
14130,2025-12-23 16:34:00,4.0,108,853,1,48000.0,31082.0,Computers,488.0,488.0,,,,
14131,2024-01-11 13:15:00,9.0,137,661,2,4400.0,1422.0,Printers,488.0,488.0,Printers,,,
14132,2024-12-20 13:28:00,3.0,134,537,1,28000.0,17855.0,Printers,488.0,488.0,Printers,,,
14133,2024-04-05 13:26:00,3.0,118,675,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
14134,2024-05-12 16:44:00,2.0,121,1139,2,1600.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
14135,2024-12-05 12:52:00,3.0,135,735,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14136,2024-12-10 10:15:00,2.0,137,246,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
14137,2025-04-29 09:24:00,7.0,118,1151,1,3500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
14138,2025-05-19 18:05:00,5.0,136,821,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14139,2024-10-16 20:31:00,5.0,118,774,3,10500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
14140,2023-02-12 11:04:00,6.0,120,44,5,7500.0,1029.0,Smartphones,,,Smartphones,,,
14141,2024-07-20 14:42:00,6.0,121,665,1,800.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
14142,2024-08-01 16:07:00,4.0,124,1015,1,48000.0,33033.0,Audio,541.75,541.75,Audio,,,
14143,2025-02-03 13:11:00,10.0,120,166,5,7500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
14144,2024-09-18 12:56:00,3.0,137,400,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
14145,2024-11-06 12:56:00,2.0,116,44,1,145000.0,90588.0,Smartphones,,,Smartphones,,,
14146,2024-01-04 20:17:00,4.0,111,531,1,185000.0,117065.0,Smartphones,,,,,,
14147,2025-04-07 13:12:00,2.0,127,654,1,9500.0,6907.0,Audio,,,Audio,,,
14148,2025-08-29 15:56:00,1.0,124,196,1,48000.0,33033.0,Audio,488.0,488.0,Audio,,,
14149,2025-12-11 19:26:00,2.0,137,1011,5,11000.0,1422.0,Printers,488.0,488.0,Printers,,,
14150,2025-06-10 14:46:00,4.0,135,502,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
14151,2025-05-13 16:51:00,2.0,131,249,1,360000.0,218747.0,Cameras,488.0,488.0,Cameras,,,
14152,2025-07-06 09:15:00,2.0,133,200,1,45000.0,32905.0,Printers,488.0,488.0,Printers,,,
14153,2025-07-15 20:05:00,7.0,118,674,1,3500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
14154,2023-11-30 14:47:00,1.0,121,1196,2,1600.0,526.0,Smartphones,,,Smartphones,,,
14155,2025-04-03 09:17:00,7.0,120,255,3,4500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
14156,2024-10-24 11:31:00,9.0,123,150,1,9500.0,7113.0,Audio,488.0,488.0,Audio,,,
14157,2023-05-10 18:49:00,4.0,136,952,2,5000.0,1606.0,Printers,488.0,488.0,Printers,,,
14158,2025-02-27 19:16:00,4.0,121,512,1,800.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
14159,2025-02-15 18:37:00,9.0,119,58,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
14160,2024-03-11 10:05:00,1.0,109,407,1,42000.0,31127.0,Computers,,,Computers,,,
